Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Nescafe 3 in 1,Nestle,2,8961008219127,,0,0,50.0,,1,0,0,0,1,,,,,,
Mix Sweets 1000gm,Sweets,15,,,0,0,700.0,,1,0,1,0,1,,,,,,
Breaded Selection;Combo Wings (E.P) 850gm;8.964E+12;1157,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Thunder Fillet Breast (E.P) 550gm;8.964E+12;1042,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;KABAB TIKKI 648gm;8.964E+12;1222,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Seekh Kabab 205gm;8.964E+12;469,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Seekh Kabab (E.P) 540gm;8.964E+12;1082,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Chapli Kabab 300gm;8.964E+12;469,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Chapli Kabab (E.P) 900gm;8.964E+12;1187,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Shami Kabab 252gm;8.964E+12;444,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Shami Kabab (E.P) 648gm;8.964E+12;1047,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Kofta Home Style 340gm;8.964E+12;524,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Kofta Home Style (E.P) 850gm;8.964E+12;1297,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Kafta Kabab (E.P) 515gm;8.964E+12;1082,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Kabab Temptations;Mughlai Tikka (E.P) 515gm;8.964E+12;1102,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Tappingz 'n Fillingz;CHUNKS Tikka 700gm;8.964E+12;1172,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
SIGNATURE SAMOSA & SPRING ROLL;Samosa 420gm;8.964E+12;822,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;iybao Glass Feeder Standard 240ml;6.97123E+12;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;iybao Glass Feeder The diameter 240ml;6.97123E+12;670,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;yes Glass Feeder Yellow 240ml;6.98561E+12;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;yes Glass Feeder Pink 240ml;6.9784E+12;760,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;yes Glass Feeder Purple 240ml;6.9784E+12;760,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;yes Glass Feeder Light Blue 240ml;6.9784E+12;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Smart Baby Standard Caliber Glass Feeder 60ml ;6.97123E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;minitree Glass Feeder Small 60ml;6.97034E+12;580,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;CONTROL 3-CH RADIO  HELICOPTER;nocode;2650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;FAMOUS CAR R/C 27MHz NO:6328;2.01909E+12;1800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;RACING CAR 1:16 Scale R/C NO:FD155A;nocode;2330,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;SUPER RACING CAR 1:16 Scale NO:0855-107A;nocode;2960,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;NAVIGATOR CAR R/C 1:16 Scale NO:AJ11-49B;nocode;2220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;WINNER RACING 3 R/C 1:16 Scale ;nocode;2590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;SIMULATE RACING R/C 1:14 Scale NO:3700-123A;nocode;3320,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;AVENGERS R/C CAR 1:20 Scale NO:DH666-16;nocode;2140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;ELECTRIC STUNT SPRAY TRUCK NO:GC169-147;nocode;1900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;CAR MODEL R/C 1:22 Scale NO:668-140A;nocode;850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;motocross R/C Car 1:22 Scale No.588;nocode;2330,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;BUILDING BLOCK 22 Pcs NO:88109-13;nocode;1050,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Dance Police Car NO:FW-2058A;nocode;1650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Police Model R/C Car 1:20 Scale NO:SY-934;nocode;1070,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Discover R/C Helicopter 3.5CH NO:AK6805-0611;104483;2860,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;AVENGERS STUNT R/C CAR 49MHz 360 Rotation;nocode;2030,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;AIR GUN EQUIPMENT SOFT BULLET NO.971-14;nocode;1325,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;THE AIR FORCE R/C AIRPLANE NO.PY198-16;nocode;1850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Treadmill DOLL ELECTRIC ROTATION NO.DL-360;nocode;1340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Music Carousel Horse Ride NO.A777-7;nocode;2750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;FEVER FROZEN DOLL IN ACTION NO.ZR144-1;nocode;1850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Cross-Country POWER II R/C Car 1:16 Scale NO:8578-2A;nocode;2200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Funny Duck 360 Rotation NO:0623;nocode;1630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Stars Carriage NO:HD9028;nocode;1365,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Fashion Bay 5D Light NO:ZX578-8;nocode;1050,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Train Cartoon NO:ZR164;nocode;1770,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Dance ROBOT 8 ARMS NO:22120;nocode;1200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Rotating ROBOT 8 ARMS NO:6678-5;nocode;1175,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;DYNAMIC ROBOT WARRIOR NO:ZR160;nocode;1070,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;sprint moto GS R 1200 Motorbike 1:8 Scale NO:FW-2013A;nocode;2340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Anti-epidemic HERO + 360 Degree NO:99444-9;nocode;1625,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Exquisite Funny Bicycle NO:0486A;nocode;1830,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;GEAR Train NO:YJ388-63;nocode;1070,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;FROZEN Exquisite ROTATING DOLL NO:ZR145-1;nocode;1100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;SPIDER SENSE SPIDER-MAN ;nocode;1680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;UAV 6-axis Gyro Drone NO:X15;nocode;5330,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;MUSIC BABY BELL NO:2207;nocode;1850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Little Pianist NO:J66-05;nocode;2300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;dynamic BaBy NO:358-2;nocode;770,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Crazy Little Helper NO:3288-D2;nocode;1200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;v-max VOYAGER 6-axis Gyro QUADCOPTER Drone NO:HX756;nocode;6000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Happy Family Doll House NO:132;nocode;770,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Beauty villa set NO:BVS-130-1;nocode;650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;PREDATOR LASER GUN LG 8;nocode;780,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;FLASHING LASER GUN LG 7;nocode;760,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;BEN 10 R/C SPORTS CAR 1:24 Scale NO:138-29B;nocode;890,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Fish Mippos Fishing Game 15 Pcs NO:989-A02;nocode;1020,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;MY WATER GUN NO:9909;nocode;1200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Puzzle Blocks NO:9902;nocode;1200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;BABY RATTLES ;nocode;540,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;HOUSE BLOCK 58 Pcs NO:FX228;6.93839E+12;690,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Dream Kitchen ;couldnotscan;420,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;TOYS FRUITS NO:58525;nocode;580,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Mama Baba Animal Toys NO:AL04-6;6.46465E+12;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Ring Castle with a Duck ;nocode;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Baby Concert Toy NO:D35;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;PUZZLE SUDOKU NO:8008;nocode;650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;MUSICAL PIANO NO:B66;104655;1720,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Baby Rattles NO:K225D1;nocode;340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Kitchen Tea Set AS318-B;nocode;370,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Happy Bath 3+;nocode;590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;ABC BLOCKS NO:2211;nocode;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;POP&CO JUMBO PUFFS MEXICAN CHILLI FLAVOUR 90gm;7.4524E+11;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;POP&CO CLASSIC CARAMEL POPCORN 80gm;7.4524E+11;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;POP&CO CLASSIC SALTED POPCORN 40gm;7.4524E+11;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Popcop Corn Snacks Masala 23gm;8.964E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Frities DAL MOONG 37gm;7.4524E+11;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;POLAC Condensed Milk 1000 gm;9.55737E+12;830,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DeChoice SLICED BLACK OLIVE 3000gm;6.70903E+12;5230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;POLAC PINEAPPLE SLICES IN HEAVY SYRUP 3000gm;2.89625E+11;3830,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MM PINEAPPLE SLICES IN SYRUP 3000gm;7.13757E+12;3830,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;POLAC FRUIT COCKTAIL 3000gm;2.06321E+12;3100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Fruity FRUIT COCKTAIL 3000gm;nocode;3100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chocolate Daana ;nocode;700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cherry Marabba 1000 gm;nocode;2000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Shawarma Roll Paper;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DAWN Shawarma BREAD Large 4Pcs 270gm;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DAWN Shawarma BREAD Small 5Pcs 270gm;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DAWN BURGER BUN 2Pcs 110gm;8.94559E+11;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Bread Simple ;nocode;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Large Bread Simple ;nocode;180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Bread Milky ;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Large Bread Milky ;nocode;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Bread Brown;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Bread Fruity;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Rusk Slice;nocode;110,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Large Bread Slice ;nocode;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Rusk Gol;nocode;110,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Large Bread Gol;nocode;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Rusk Slice Sugar Free;nocode;110,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Rusk Burger;nocode;110,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Small Rusk Candy;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
1 Pound Fresh Cream Cake,Sweets,10,,,0,0,450.0,,1,0,1,0,1,,,,,,
1 Pound Ice Cream Cake,Sweets,11,,,0,0,600.0,,1,0,1,0,1,,,,,,
1 Pound Fancy Cake,Sweets,8,,,0,0,500.0,,1,0,1,0,1,,,,,,
1 Pound Brownie Cake,Sweets,5,,,0,0,600.0,,1,0,1,0,1,,,,,,
1 Pound Chocolate Cake ,Sweets,6,,,0,0,450.0,,1,0,1,0,1,,,,,,
1 Pound Ice Cream Chocolate Cake,Sweets,12,,,0,0,600.0,,1,0,1,0,1,,,,,,
1 Pound Fancy Chocolate Cake,Sweets,9,,,0,0,600.0,,1,0,1,0,1,,,,,,
;Other Cake;nocode;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Special Mix Biscuits 1000 gm;nocode;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Mix Biscuits 1000 gm;nocode;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Coconut Biscuit 1000 gm;nocode;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Almond Khatai 1000 gm;nocode;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Sada Khatai 1000 gm;nocode;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Special Peanut Biscuit 1000 gm;nocode;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cake Rusk 1000 gm;nocode;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chaney Waley biscuit 1000 gm;nocode;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Baqarkhani 1000 gm;nocode;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Meethay Puff 1000 gm;nocode;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hard Puff 1000 gm;nocode;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kalwanji Stick 1000 gm;nocode;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Tie Puff 1000 gm;nocode;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Fruit Cake Large ;nocode;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Fruit Cake Small;nocode;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
1 Pound Dry Almond Cake;nocode,Sweets,7,,,0,0,450.0,,1,0,1,0,1,,,,,,
;Pizza S;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pizza M;nocode;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pizza L;nocode;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pizza XL;nocode;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pizza XXL;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pizza XXXL;nocode;1500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chicken Pastry Kutlus;nocode;180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chicken Pastry Chorus;nocode;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Fry Sandwich;nocode;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chicken Tikka Stick;nocode;180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Zingur Burger;nocode;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cool Sandwich Chicken;nocode;180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cool Sandwich Anday Wala;nocode;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chicken Paties ;nocode;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Mix Sweets 1000 gm;nocode;700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rus Gullay 1000 gm;nocode;700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gulaab Jaman 1000 gm;nocode;700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Barfi 1000 gm;nocode;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Special Rus Gullay 1000 gm;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Khoay Waley Gulaab Jaman 1000 gm;nocode;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Khoay Waley Rus Gullay 1000 gm;nocode;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Coconut Rus Gullay 1000 gm;nocode;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Coconut Gulaab Jaman 1000 gm;nocode;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Special Burfi 1000 gm;nocode;1000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Basin Pateesa 1000 gm;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cup Pateesa 1000 gm;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Malai Qalaqand  1000 gm;nocode;1000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Qalaqand  1000 gm;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gaajur Halwa 1000 gm;nocode;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Man Pasand Halwa 1000 gm;nocode;1000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Diet Halwa 1000 gm;nocode;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Halwa Jaat 1000 gm;nocode;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Dil Pairey 1000 gm;nocode;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Bondi Luddu 1000 gm;nocode;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Milki Luddu 1000 gm;nocode;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Luddu Motee Choor 1000 gm;nocode;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Shakr Parey/Namak Parey 1000 gm;nocode;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Baalu Shahi 1000 gm;nocode;560,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pheunian 1000 gm;nocode;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Arabi Kalwanji Phakki ;nocode;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Arabi Podeena Phakki ;nocode;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Bowling Set NO:620;nocode;610,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Teddy Bear Large;nocode;2150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Teddy Bear Small;nocode;1650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Teddy Cat Fur;nocode;1750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cafe Biscuit ;8.964E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Football Rubber;nocode;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;BIG SHOT BALL;nocode;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DINOSAUR WORLD NO:8012;nocode;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;INSECT WORLD MORE SERIES;nocode;690,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;ROYAL TAPE White;nocode;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;OSAKA TAPE RED;nocode;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;DOCTOR SET NO:001;nocode;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Beauty Box NO:1111;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Play Set ;nocode;330,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;small Doctor Set NO:1112;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;WARRIOR MILITARY NO:3645;nocode;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;ZR WALKIE TALKIE NO:ZR1139;nocode;1700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;BEN 10 WALKIE TALKIE NO:168-5;nocode;1000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;ZR INTERPHONE WATCH NO:ZR1147;nocode;2040,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Loverja Water Gun Large;nocode;1210,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;TOYS Water Gun Small;nocode;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toys;Loverja Water Gun Medium;nocode;835,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Just love Water 500ml;6.92575E+12;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;BOOM Water Bottle 500ml;6.95357E+12;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Water 18.9 Litre;nocode;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle 18.9 Litre MT;nocode;1250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Water 5 Litre;8.96101E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Key Ring Leather;nocode;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Key Ring Metal;nocode;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Key Ring Plastic;nocode;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Finger Counter Light;nocode;170,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Finger Counter;nocode;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;HMD Lighter ;nocode;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Lighter JR-801;6.97181E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;PooPow Lighter;6.99042E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chinese Lighter;6.97256E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LIXING Lighter LX-100;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Marlboro Lighter;nocode;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Marlboro Lighter;;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Dinghao Cigrette Case;nocode;360,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Focus Cigrette Case;6.94068E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
TANG Orange,Mondelez,1,7622201719319,,0,0,240.0,,1,0,0,0,1,-------------------------------------------------,,,,,
